image_id,angle,speed
7820.png,0.625,1
7821.png,0.3125,1
7822.png,0.6875,0
7823.png,0.75,0
7824.png,0.5,1
7825.png,0.75,1
7826.png,0.75,0
7827.png,0.625,1
7828.png,0.5,0
7829.png,0.375,1
7830.png,0.5625,1
7831.png,0.75,1
7832.png,0.625,1
7833.png,0.5,1
7834.png,0.625,0
7835.png,0.125,1
7836.png,0.625,1
7837.png,0.4375,1
7838.png,0.75,1
7839.png,0.625,0
7840.png,0.625,1
7841.png,0.5,0
7842.png,0.5625,1
7843.png,0.8125,1
7844.png,0.5625,0
7845.png,0.8125,1
7846.png,0.5,0
7847.png,0.5625,1
7848.png,0.5,0
7849.png,0.75,1
7850.png,0.375,1
7851.png,0.8125,1
7852.png,0.75,1
7853.png,0.4375,1
7854.png,0.625,1
7855.png,0.75,0
7856.png,0.875,1
7857.png,0.75,0
7858.png,0.625,1
7859.png,0.4375,1
7860.png,0.4375,1
7861.png,0.4375,1
7862.png,0.75,0
7863.png,0.625,1
7864.png,0.75,0
7865.png,0.5,1
7866.png,0.5625,1
7867.png,0.4375,1
7868.png,0.5,1
7869.png,0.625,1
7870.png,0.8125,1
7871.png,0.6875,1
7872.png,0.5,0
7873.png,0.5625,0
7874.png,0.8125,1
7875.png,0.5,1
7876.png,0.6875,1
7877.png,0.75,1
7878.png,0.5,0
7879.png,0.6875,0
7880.png,0.625,0
7881.png,0.625,1
7882.png,0.4375,1
7883.png,0.75,1
7884.png,0.75,0
7885.png,0.4375,1
7886.png,0.625,0
7887.png,0.875,0
7888.png,0.625,1
7889.png,0.625,1
7890.png,0.5,0
7891.png,0.125,1
7892.png,0.75,1
7893.png,0.5625,1
7894.png,0.6875,1
7895.png,0.4375,1
7896.png,0.5,1
7897.png,0.5625,1
7898.png,0.625,1
7899.png,0.5625,1
7900.png,0.875,1
7901.png,0.6875,0
7902.png,0.75,0
7903.png,0.5,1
7904.png,0.5,1
7905.png,0.75,0
7906.png,0.625,1
7907.png,0.8125,1
7908.png,0.6875,1
7909.png,0.4375,1
7910.png,0,1
7911.png,0.5625,0
7912.png,0.6875,0
7913.png,0.8125,1
7914.png,0.8125,0
7915.png,0.4375,1
7916.png,0.6875,1
7917.png,0.75,0
7918.png,0.8125,1
7919.png,0.5,1
7920.png,0.625,1
7921.png,0.6875,0
7922.png,0.6875,1
7923.png,0.6875,1
7924.png,0.4375,1
7925.png,0.625,1
7926.png,0.5,1
7927.png,0.5625,0
7928.png,0.6875,0
7929.png,0.625,0
7930.png,0.4375,1
7931.png,0.625,0
7932.png,0.8125,1
7933.png,0.5625,1
7934.png,0.6875,1
7935.png,0.75,0
7936.png,0.625,1
7937.png,0.625,1
7938.png,0.6875,1
7939.png,0.75,1
7940.png,0.75,1
7941.png,0.625,1
7942.png,0.5625,1
7943.png,0.8125,1
7944.png,0.625,1
7945.png,0.8125,1
7946.png,0.5,1
7947.png,0.6875,0
7948.png,0.5,0
7949.png,0.4375,0
7950.png,0.4375,1
7951.png,0.5,1
7952.png,0.75,1
7953.png,0.4375,1
7954.png,0.5625,1
7955.png,0.75,0
7956.png,0.6875,1
7957.png,0.4375,1
7958.png,0.6875,1
7959.png,0.75,1
7960.png,0.6875,1
7961.png,0.5625,1
7962.png,0.6875,0
7963.png,0.5,1
7964.png,0.6875,1
7965.png,0.5,0
7966.png,0.6875,1
7967.png,0.5,1
7968.png,0.5625,0
7969.png,0.8125,1
7970.png,0.6875,1
7971.png,0.6875,1
7972.png,0.4375,1
7973.png,0.625,0
7974.png,0.625,1
7975.png,0.625,0
7976.png,0.625,1
7977.png,0.125,1
7978.png,0.6875,1
7979.png,0.625,1
7980.png,0.5,1
7981.png,0.5,0
7982.png,0.5,1
7983.png,0.75,0
7984.png,0.875,1
7985.png,0.6875,0
7986.png,0.75,1
7987.png,0.5,1
7988.png,0.5,1
7989.png,0.875,1
7990.png,0.375,1
7991.png,0.5,1
7992.png,0.5625,1
7993.png,0.6875,1
7994.png,0.4375,1
7995.png,0.5625,0
7996.png,0.625,1
7997.png,0.5,1
7998.png,0.4375,1
7999.png,0.75,0
8000.png,0.75,0
8001.png,0.6875,0
8002.png,0.75,1
8003.png,0.6875,1
8004.png,0.75,1
8005.png,0.4375,1
8006.png,0.3125,1
8007.png,0.8125,1
8008.png,0.8125,1
8009.png,0.5,0
8010.png,0.5,0
8011.png,0.625,1
8012.png,0.5625,1
8013.png,0.875,1
8014.png,0.75,1
8015.png,0.125,1
8016.png,0.75,1
8017.png,0.8125,1
8018.png,0.625,1
8019.png,0.75,1
8020.png,0.625,1
8021.png,0,1
8022.png,0.5,1
8023.png,0.6875,1
8024.png,0.75,1
8025.png,0.3125,1
8026.png,0.75,0
8027.png,0.5625,1
8028.png,0.6875,1
8029.png,0.625,0
8030.png,0.75,0
8031.png,0.6875,1
8032.png,0.625,1
8033.png,0.6875,0
8034.png,0.4375,1
8035.png,0.75,1
8036.png,0.8125,0
8037.png,0.6875,1
8038.png,0.4375,1
8039.png,0.5625,1
8040.png,0.375,1
8041.png,0.375,1
8042.png,0.5,0
8043.png,0.75,1
8044.png,0.5,0
8045.png,0.5625,1
8046.png,0.5,1
8047.png,0.8125,0
8048.png,0.5,1
8049.png,0.75,1
8050.png,0.5,1
8051.png,1,1
8052.png,0.4375,1
8053.png,0.5,1
8054.png,0.5,1
8055.png,0.5,1
8056.png,0.8125,1
8057.png,0.6875,1
8058.png,0.5,1
8059.png,0.5625,0
8060.png,0.5625,1
8061.png,0.75,0
8062.png,0.5625,1
8063.png,0.375,0
8064.png,0.6875,0
8065.png,0.75,1
8066.png,0.5625,1
8067.png,0.8125,1
8068.png,0.5625,1
8069.png,0.5625,1
8070.png,0.75,0
8071.png,0.75,1
8072.png,0.75,1
8073.png,0.3125,1
8074.png,0.6875,1
8075.png,0.5625,1
8076.png,0.75,0
8077.png,0.5625,1
8078.png,0.75,1
8079.png,0.625,1
8080.png,0.75,1
8081.png,0.5,0
8082.png,0.75,1
8083.png,0.5,0
8084.png,0.5625,1
8085.png,0.625,1
8086.png,0.5,0
8087.png,0.4375,0
8088.png,0.8125,1
8089.png,0.5,1
8090.png,0.5625,1
8091.png,0.8125,1
8092.png,0.625,1
8093.png,0.75,0
8094.png,0.4375,1
8095.png,0.5625,1
8096.png,1,1
8097.png,0.625,0
8098.png,0.75,1
8099.png,0.6875,1
8100.png,0.6875,1
8101.png,0.8125,1
8102.png,0.6875,1
8103.png,0.625,0
8104.png,0.5625,1
8105.png,0.75,1
8106.png,0.8125,1
8107.png,0.6875,0
8108.png,0.5,1
8109.png,0.4375,1
8110.png,0.4375,1
8111.png,0.4375,1
8112.png,0.4375,1
8113.png,0.75,1
8114.png,0.8125,1
8115.png,0.125,1
8116.png,0.625,1
8117.png,0.6875,1
8118.png,0.6875,0
8119.png,0.4375,1
8120.png,0.5,1
8121.png,0.5625,1
8122.png,0.75,0
8123.png,0.5625,1
8124.png,0.4375,1
8125.png,0.875,1
8126.png,0.375,1
8127.png,0.5625,0
8128.png,0.625,1
8129.png,0.375,1
8130.png,0,1
8131.png,0.625,1
8132.png,0.4375,1
8133.png,0.5,1
8134.png,0.5,1
8135.png,0.8125,0
8136.png,0.5625,1
8137.png,0.5,0
8138.png,0.5,1
8139.png,0.8125,1
8140.png,0.8125,1
8141.png,0.8125,1
8142.png,0.5625,1
8143.png,0.5,0
8144.png,0.5625,1
8145.png,1,1
8146.png,0.5,0
8147.png,0.75,1
8148.png,0.4375,1
8149.png,0.5625,1
8150.png,0.4375,1
8151.png,0.4375,1
8152.png,0.5625,1
8153.png,0.6875,1
8154.png,0.625,0
8155.png,0.5625,0
8156.png,0.75,1
8157.png,0.375,1
8158.png,0.4375,0
8159.png,0.625,1
8160.png,0.6875,0
8161.png,0.625,0
8162.png,0.8125,1
8163.png,0.4375,1
8164.png,0.6875,1
8165.png,0.8125,0
8166.png,0.6875,1
8167.png,0.4375,1
8168.png,0.5,0
8169.png,0.75,0
8170.png,0.5,1
8171.png,0.8125,1
8172.png,0.6875,1
8173.png,0.25,1
8174.png,0.625,1
8175.png,0.5,0
8176.png,0.75,1
8177.png,0.625,1
8178.png,0.8125,1
8179.png,0.4375,1
8180.png,0.4375,1
8181.png,0.625,1
8182.png,0.5625,1
8183.png,0.5,1
8184.png,0.75,1
8185.png,0.5625,1
8186.png,0.75,1
8187.png,0.4375,1
8188.png,0.5,1
8189.png,0.625,1
8190.png,0.75,1
8191.png,0.8125,1
8192.png,0.3125,1
8193.png,0.75,1
8194.png,0.75,1
8195.png,0.8125,1
8196.png,0.75,1
8197.png,0.6875,1
8198.png,0.5,0
8199.png,0.4375,1
8200.png,0.5625,1
8201.png,0.6875,1
8202.png,0.6875,0
8203.png,0.625,1
8204.png,0.625,1
8205.png,0.75,1
8206.png,0.8125,1
8207.png,0.5,0
8208.png,0.3125,1
8209.png,0.625,1
8210.png,0.75,0
8211.png,0.8125,1
8212.png,0.625,0
8213.png,0.5,0
8214.png,1,1
8215.png,0.75,1
8216.png,0.5,1
8217.png,0.4375,1
8218.png,0.5625,1
8219.png,0.3125,1
8220.png,0.75,0
8221.png,0.625,1
8222.png,0.625,0
8223.png,0.6875,1
8224.png,0.6875,0
8225.png,0.625,1
8226.png,0.8125,1
8227.png,0.4375,1
8228.png,0,1
8229.png,0.4375,0
8230.png,0.8125,1
8231.png,0.5625,0
8232.png,0.6875,1
8233.png,0.6875,0
8234.png,0.4375,1
8235.png,0.75,1
8236.png,0.5,0
8237.png,0.4375,1
8238.png,0.9375,0
8239.png,0.5625,0
8240.png,0.6875,0
8241.png,0.5,1
8242.png,0.4375,0
8243.png,0.5,0
8244.png,0.5,1
8245.png,0.75,1
8246.png,0.625,1
8247.png,0.625,1
8248.png,0.4375,0
8249.png,0.5,0
8250.png,0.5,1
8251.png,0.6875,1
8252.png,0.8125,1
8253.png,0.5625,1
8254.png,0.5,0
8255.png,0.75,0
8256.png,0.4375,1
8257.png,0.4375,1
8258.png,0.5625,1
8259.png,0.5,1
8260.png,0.6875,1
8261.png,0.5,1
8262.png,0.4375,1
8263.png,0.75,1
8264.png,0.5,0
8265.png,0.375,1
8266.png,0.5625,0
8267.png,0.625,1
8268.png,0.8125,1
8269.png,0.6875,1
8270.png,0.6875,1
8271.png,0.8125,1
8272.png,0.8125,1
8273.png,0.6875,0
8274.png,0.6875,1
8275.png,0.75,1
8276.png,0.5,0
8277.png,0.4375,1
8278.png,0.5,1
8279.png,0.5625,1
8280.png,0.5625,1
8281.png,0.6875,1
8282.png,0.6875,1
8283.png,0.5,1
8284.png,0.4375,1
8286.png,0.5,1
8287.png,0.8125,1
8288.png,0.4375,1
8289.png,0.5,1
8290.png,0.8125,1
8291.png,0.625,1
8292.png,0.75,1
8293.png,0.4375,0
8294.png,0.6875,1
8295.png,0.4375,0
8296.png,0.625,1
8297.png,0.6875,0
8298.png,0.75,1
8299.png,0.75,0
8300.png,0.5,1
8301.png,0.5625,1
8302.png,0.8125,1
8303.png,0.625,1
8304.png,0.8125,0
8305.png,0.5625,1
8306.png,0.8125,1
8307.png,0.875,1
8308.png,0.75,1
8309.png,0.75,0
8310.png,0.3125,0
8311.png,0.625,0
8312.png,0.5,1
8313.png,0.625,1
8314.png,0.5625,1
8315.png,0.5625,1
8316.png,0.75,1
8317.png,0.625,1
8318.png,0.5,1
8319.png,0.625,1
8320.png,0.75,0
8321.png,0.6875,0
8322.png,0.375,1
8323.png,0.8125,1
8324.png,0.75,1
8325.png,0.625,1
8326.png,0.625,1
8327.png,0.625,1
8328.png,0.6875,1
8329.png,0.625,1
8330.png,0.75,0
8331.png,0.5625,1
8332.png,0.625,1
8333.png,0.6875,1
8334.png,0.5,1
8335.png,0.375,1
8336.png,0.5625,1
8337.png,0.5,1
8338.png,0.5625,0
8339.png,0.6875,1
8340.png,0.6875,1
8341.png,0.4375,1
8342.png,0.6875,0
8343.png,0.4375,1
8344.png,0.75,0
8345.png,0.375,1
8346.png,0.6875,0
8347.png,0.625,1
8348.png,0.5625,0
8349.png,0.4375,1
8350.png,0.625,1
8351.png,0.8125,1
8352.png,0.5625,1
8353.png,0.5625,1
8354.png,0.75,1
8355.png,0.5625,0
8356.png,0.5625,0
8357.png,0.5,1
8358.png,0.5,0
8359.png,0.1875,0
8360.png,0.75,1
8361.png,0.125,1
8362.png,0.625,1
8363.png,0.4375,1
8364.png,0.8125,1
8365.png,0.4375,1
8366.png,0.75,1
8367.png,0.375,1
8368.png,0.5625,1
8369.png,0.75,1
8370.png,0.75,1
8371.png,0.375,1
8372.png,0.5,1
8373.png,0.6875,0
8374.png,0.4375,0
8375.png,0.75,1
8376.png,0.8125,1
8377.png,0.75,1
8378.png,0.4375,0
8379.png,0.75,1
8380.png,0.5625,1
8381.png,0.5,1
8382.png,0.6875,1
8383.png,0.75,1
8384.png,0.5625,1
8385.png,0.5625,1
8386.png,0.75,1
8387.png,0.625,0
8388.png,0.6875,1
8389.png,0.75,1
8390.png,0.4375,1
8391.png,0.5,1
8392.png,0.5,0
8393.png,0.25,1
8394.png,0.5,1
8395.png,0.625,1
8396.png,0.6875,1
8397.png,0.6875,1
8398.png,0.5,1
8399.png,0.5,1
8400.png,0.4375,1
8401.png,0.5625,1
8402.png,0.0625,1
8403.png,0.5625,0
8404.png,0.6875,1
8405.png,0.625,1
8406.png,0.625,1
8407.png,0.6875,0
8408.png,0.3125,1
8409.png,0.75,0
8410.png,0.625,0
8411.png,0.5625,1
8412.png,0.5625,1
8413.png,0.75,1
8414.png,0.8125,1
8415.png,0.125,1
8416.png,0.75,1
8417.png,0.4375,1
8418.png,0.4375,1
8419.png,0.6875,0
8420.png,0.5,1
8421.png,0.625,0
8422.png,0.5625,1
8423.png,0.8125,1
8424.png,0.5625,1
8425.png,0.5625,1
8426.png,0.375,0
8427.png,0.875,1
8428.png,0.5625,1
8429.png,0.5625,1
8430.png,0.75,1
8431.png,0.625,1
8432.png,0.6875,1
8433.png,0.625,1
8434.png,0.5625,1
8435.png,0.75,0
8436.png,0.8125,1
8437.png,0.6875,0
8438.png,0.6875,0
8439.png,0.6875,1
8440.png,0.75,1
8441.png,0.625,1
8442.png,0.4375,1
8443.png,0.6875,0
8444.png,0.4375,1
8445.png,0.8125,1
8446.png,0.5,0
8447.png,0.625,1
8448.png,0.5625,1
8449.png,0.8125,1
8450.png,0.5,0
8451.png,0.6875,1
8452.png,0.5625,1
8453.png,0.8125,1
8454.png,0.75,1
8455.png,0.6875,1
8456.png,0.5625,1
8457.png,0.6875,1
8458.png,0.75,1
8459.png,0.5625,1
8460.png,0.8125,1
8461.png,0.875,1
8462.png,0.5,0
8463.png,0.625,1
8464.png,0.6875,1
8465.png,0.5625,1
8466.png,0.1875,1
8467.png,0.625,1
8468.png,0.6875,1
8469.png,0.8125,1
8470.png,0.625,1
8471.png,0.5625,1
8472.png,0.875,1
8473.png,0.6875,1
8474.png,0.1875,0
8475.png,0.4375,0
8476.png,0.625,0
8477.png,0.6875,1
8478.png,0.5,1
8479.png,0.5,0
8480.png,0.75,1
8481.png,0.6875,1
8482.png,0.3125,0
8483.png,0.375,0
8484.png,0.8125,1
8485.png,0.625,1
8486.png,0.625,0
8487.png,0.4375,1
8488.png,0.5625,0
8489.png,0.3125,1
8490.png,0.5,1
8491.png,0.4375,1
8492.png,0.5625,0
8493.png,0.5625,0
8494.png,0.8125,1
8495.png,0.6875,1
8496.png,0.3125,1
8497.png,0.6875,1
8498.png,0.5625,1
8499.png,0.8125,1
8500.png,0.5,0
8501.png,0.4375,1
8502.png,0.8125,1
8503.png,0.8125,1
8504.png,0.5625,1
8505.png,0.5625,1
8506.png,0.5625,0
8507.png,0.5625,1
8508.png,0.75,1
8509.png,0.6875,0
8510.png,0.25,0
8511.png,0.375,1
8512.png,0.5,0
8513.png,0.4375,1
8514.png,0.5625,0
8515.png,0.5625,0
8516.png,0.6875,1
8517.png,0.875,1
8518.png,0.5,1
8519.png,0.75,1
8520.png,0.4375,1
8521.png,0.6875,1
8522.png,0.625,0
8523.png,0.4375,0
8524.png,0.625,1
8525.png,0.4375,1
8526.png,0.5,1
8527.png,0.6875,1
8528.png,0.6875,0
8529.png,0.8125,1
8530.png,0.6875,0
8531.png,0.625,1
8532.png,0.75,1
8533.png,0.4375,0
8534.png,0.8125,1
8535.png,0.8125,1
8536.png,0.875,1
8537.png,0.5625,1
8538.png,0.5625,1
8539.png,0.8125,1
8540.png,0.625,1
8541.png,0.625,1
8542.png,0.4375,1
8543.png,0.6875,1
8544.png,0.8125,1
8545.png,0.5,1
8546.png,0.5625,1
8547.png,0.5,1
8548.png,0.375,1
8549.png,0.75,1
8550.png,0.6875,1
8551.png,0.5,0
8552.png,0.5,1
8553.png,0.4375,1
8554.png,0.5,1
8555.png,0.6875,1
8556.png,0.4375,1
8557.png,0.75,1
8558.png,0.5625,1
8559.png,0.5625,1
8560.png,0.875,1
8561.png,0.6875,0
8562.png,0.625,1
8563.png,0.75,1
8564.png,0.6875,1
8565.png,0.1875,1
8566.png,0.6875,1
8567.png,0.375,0
8568.png,0.6875,1
8569.png,0.8125,0
8570.png,0.5625,1
8571.png,0.8125,1
8572.png,0.1875,1
8573.png,0.8125,1
8574.png,0.875,1
8575.png,0.5,1
8576.png,0.4375,1
8577.png,0.8125,1
8578.png,0.6875,1
8579.png,0.1875,1
8580.png,0.5,0
8581.png,0.4375,1
8582.png,0.5625,0
8583.png,0.125,1
8584.png,0.6875,0
8585.png,0.5,0
8586.png,0.375,1
8587.png,0.625,0
8588.png,0.75,1
8589.png,0.4375,1
8590.png,0.5625,0
8591.png,0.25,1
8592.png,0.75,1
8593.png,0.75,1
8594.png,0.625,1
8595.png,0.4375,1
8596.png,0.5625,1
8597.png,0.6875,1
8598.png,0.6875,1
8599.png,0.5625,0
8600.png,0.4375,0
8601.png,0.4375,1
8602.png,0.6875,1
8603.png,0.4375,1
8604.png,0.625,1
8605.png,0.625,1
8606.png,0.3125,1
8607.png,0.875,1
8608.png,0.4375,1
8609.png,0.8125,1
8610.png,0.5,1
8611.png,0.25,0
8612.png,0.4375,1
8613.png,0.75,1
8614.png,0.75,0
8615.png,0.75,0
8616.png,0.5625,1
8617.png,0.6875,1
8618.png,0.75,1
8619.png,0.8125,1
8620.png,0.6875,1
8621.png,0.625,1
8622.png,0.6875,0
8623.png,0.625,1
8624.png,0.6875,1
8625.png,0.625,1
8626.png,0.5625,1
8627.png,0.25,0
8628.png,0.6875,1
8629.png,0.625,1
8630.png,0.5,1
8631.png,0.8125,1
8632.png,0.625,1
8633.png,0.6875,1
8634.png,0.5625,1
8635.png,0.3125,0
8636.png,0.75,1
8637.png,0.5,1
8638.png,0.5625,1
8639.png,0.8125,1
8640.png,0.6875,1
8641.png,0.5625,1
8642.png,0.6875,1
8643.png,0.4375,1
8644.png,0.5,0
8645.png,0.6875,1
8646.png,0.75,1
8647.png,0.5625,1
8648.png,0.4375,1
8649.png,0.375,0
8650.png,0.75,1
8651.png,0.375,1
8652.png,0.9375,0
8653.png,0.5625,1
8654.png,0.8125,1
8655.png,0.5625,1
8656.png,0.6875,1
8657.png,0.625,1
8658.png,0.625,1
8659.png,0.4375,1
8660.png,0.4375,1
8661.png,0.875,1
8662.png,0.75,0
8663.png,0.6875,1
8664.png,0.875,1
8665.png,0.75,1
8666.png,0.4375,0
8667.png,0.6875,0
8668.png,0.3125,1
8669.png,0.5,0
8670.png,0.8125,1
8671.png,0.8125,0
8672.png,0.5,1
8673.png,0.5625,0
8674.png,0.8125,0
8675.png,0.5,1
8676.png,0.4375,1
8677.png,0.625,1
8678.png,0.5625,1
8679.png,0.625,1
8680.png,0.6875,1
8681.png,0.875,1
8682.png,0.6875,1
8683.png,0.6875,0
8684.png,0.6875,1
8685.png,0.75,1
8686.png,0.4375,1
8687.png,0.6875,0
8688.png,0.6875,1
8689.png,0.625,0
8690.png,0.5,1
8691.png,0.4375,0
8692.png,0.625,1
8693.png,0.625,1
8694.png,0.625,1
8695.png,0.3125,1
8696.png,0.5625,0
8697.png,0.75,0
8698.png,0.5,1
8699.png,0.5,1
8700.png,0.875,1
8701.png,1,0
8702.png,0.75,1
8703.png,0.75,1
8704.png,0.875,1
8705.png,0.75,1
8706.png,0.625,0
8707.png,0.75,0
8708.png,0.875,1
8709.png,0.75,1
8710.png,0.5625,1
8711.png,0.8125,1
8712.png,0.75,1
8713.png,0.75,0
8714.png,0.75,0
8715.png,0.75,1
8716.png,0.5,1
8717.png,0.875,1
8718.png,0.875,1
8719.png,0.3125,1
8720.png,0.5625,1
8721.png,0.0625,1
8722.png,0.8125,1
8723.png,0.6875,1
8724.png,0.625,1
8725.png,0.75,0
8726.png,0.5,0
8727.png,0.625,0
8728.png,0.75,1
8729.png,0.6875,0
8730.png,0.5625,1
8731.png,0.75,1
8732.png,0.5,1
8733.png,0.4375,1
8734.png,0.5625,1
8735.png,0.75,1
8736.png,0.5625,1
8737.png,0.5625,0
8738.png,0.375,1
8739.png,0.375,1
8740.png,0.5625,0
8741.png,0.4375,1
8742.png,0.5,1
8743.png,0.4375,1
8744.png,0.875,1
8745.png,0.5,1
8746.png,0.3125,1
8747.png,0.5,1
8748.png,0.625,1
8749.png,0.625,1
8750.png,0.4375,0
8751.png,0.8125,1
8752.png,0.5,0
8753.png,0.6875,0
8754.png,0.5625,1
8755.png,0.6875,1
8756.png,0.6875,1
8757.png,0.75,1
8758.png,0.5625,1
8759.png,0.375,1
8760.png,0.625,1
8761.png,0.5,1
8762.png,0.75,1
8763.png,0.5,1
8764.png,0.6875,0
8765.png,0.6875,1
8766.png,0.125,1
8767.png,0.4375,1
8768.png,0.75,1
8769.png,0.6875,0
8770.png,0.8125,1
8771.png,0.6875,1
8772.png,0.75,1
8773.png,0.5625,1
8774.png,0.5625,0
8775.png,0.6875,1
8776.png,0.4375,1
8777.png,0.4375,0
8778.png,0.6875,1
8779.png,0.8125,1
8780.png,0.5,1
8781.png,0.6875,1
8782.png,0.5,1
8783.png,0.625,0
8784.png,0.75,1
8785.png,0.5,1
8786.png,0.3125,0
8787.png,0.5625,0
8788.png,0.5,0
8789.png,0.6875,0
8790.png,0.4375,1
8791.png,0.6875,1
8792.png,0.6875,0
8793.png,0.6875,1
8794.png,0.5,1
8795.png,0.6875,1
8796.png,0.5,1
8797.png,0.875,1
8798.png,0.875,0
8799.png,0.5625,1
8800.png,0.8125,1
8801.png,0.375,0
8802.png,0.4375,1
8803.png,0.4375,0
8804.png,0.5625,1
8805.png,0.4375,1
8806.png,0.75,0
8807.png,0.625,0
8808.png,0.6875,1
8809.png,0.625,0
8810.png,0.4375,1
8811.png,0.1875,1
8812.png,0.5,1
8813.png,0.9375,1
8814.png,0.3125,1
8815.png,0.5,1
8816.png,0.6875,1
8817.png,0.6875,0
8818.png,0.375,0
8819.png,0.625,1
8820.png,0.5625,1
8821.png,0.1875,1
8822.png,0.4375,0
8823.png,0.625,1
8824.png,0.75,1
8825.png,0.6875,1
8826.png,0.4375,1
8827.png,0.75,1
8828.png,0.75,0
8829.png,0.5,1
8830.png,0.625,0
8831.png,0.6875,0
8832.png,0.75,0
8833.png,0.625,1
8834.png,0.625,1
8835.png,0.3125,0
8836.png,0.625,1
8837.png,0.75,1
8838.png,0.625,0
8839.png,0.4375,1
8840.png,0.5,0
8841.png,0.625,0
8842.png,0.5625,1
8843.png,0.75,1
8844.png,0.75,0
8845.png,0.75,1
8846.png,0.6875,1
8847.png,0.4375,1
8848.png,0.5,1
8849.png,1,1
8850.png,0.6875,1
8851.png,0.5,1
8852.png,0.25,1
8853.png,0.75,1
8854.png,0.75,1
8855.png,0.75,1
8856.png,0.375,1
8857.png,0.5625,0
8858.png,0.4375,0
8859.png,0.75,1
8860.png,0.6875,1
8861.png,0.5,0
8862.png,0.1875,1
8863.png,0.375,1
8864.png,0.6875,1
8865.png,0.6875,0
8866.png,0.8125,1
8867.png,0.4375,1
8868.png,0.4375,1
8869.png,0.5625,0
8870.png,0.75,1
8871.png,0.4375,0
8872.png,0.6875,1
8873.png,0.5625,1
8874.png,0.5625,0
8875.png,0.6875,1
8876.png,0.4375,1
8877.png,0.125,1
8878.png,0.5625,0
8879.png,0.5625,1
8880.png,0.375,0
8881.png,0.75,1
8882.png,0.5,1
8883.png,0.625,0
8884.png,0.5,0
8885.png,0.5,0
8886.png,0.75,0
8887.png,0.4375,1
8888.png,0.375,1
8889.png,0.5,1
8890.png,0.3125,1
8891.png,0.625,0
8892.png,0.375,0
8893.png,0.875,1
8894.png,0.6875,0
8895.png,0.5,1
8896.png,0.6875,1
8897.png,0.625,1
8898.png,0.625,0
8899.png,0.75,1
8900.png,0.4375,1
8901.png,0.5,0
8902.png,0.875,1
8903.png,0.75,1
8904.png,0.8125,0
8905.png,0.625,1
8906.png,0.375,1
8907.png,0.5625,0
8908.png,0.75,0
8909.png,0.4375,0
8910.png,0.5,0
8911.png,0.75,1
8912.png,0.5,0
8913.png,0.625,1
8914.png,0.625,0
8915.png,0.625,1
8916.png,0.5,0
8917.png,0.75,1
8918.png,0.5625,0
8919.png,0.75,1
8920.png,0.5625,1
8921.png,1,1
8922.png,0.8125,1
8923.png,0.5,0
8924.png,0.625,0
8925.png,0.625,1
8926.png,0.75,1
8927.png,0.4375,1
8928.png,0.4375,1
8929.png,0.5,1
8930.png,0.625,0
8931.png,0.5625,0
8932.png,0.4375,0
8933.png,0.4375,0
8934.png,0.375,1
8935.png,0.4375,1
8936.png,0.6875,0
8937.png,0.5625,1
8938.png,0.125,1
8939.png,0.625,1
8940.png,0.1875,1
8941.png,0.6875,1
8942.png,0.6875,1
8943.png,0.4375,1
8944.png,0.5,1
8945.png,0.6875,1
8946.png,0.6875,0
8947.png,0.6875,0
8948.png,0.4375,1
8949.png,0.4375,0
8950.png,0.5,1
8951.png,0.6875,1
8952.png,0.75,0
8953.png,0.75,1
8954.png,0.625,1
8955.png,0.375,0
8956.png,0.4375,1
8957.png,0.875,1
8958.png,0.5,1
8959.png,0.5,1
8960.png,0.5625,1
8961.png,0.8125,1
8962.png,0.5625,1
8963.png,0.5,1
8964.png,0.5625,1
8965.png,0.5,0
8966.png,0.6875,1
8967.png,0.5,1
8968.png,0.75,0
8969.png,0.625,0
8970.png,0.75,1
8971.png,0.4375,1
8972.png,0.4375,1
8973.png,0.75,1
8974.png,0.625,1
8975.png,0.4375,0
8976.png,0.5,1
8977.png,0.8125,1
8978.png,0.4375,1
8979.png,0.5,1
8980.png,0.6875,1
8981.png,0.4375,1
8982.png,0.75,0
8983.png,0.5,1
8984.png,0.8125,1
8985.png,0.75,1
8986.png,0.625,1
8987.png,0.5,0
8988.png,0.5625,1
8989.png,0.8125,1
8990.png,0.75,0
8991.png,0.6875,0
8992.png,0.6875,0
8993.png,0.5625,1
8994.png,0.6875,0
8995.png,0.6875,1
8996.png,0.625,1
8997.png,0.625,1
8998.png,0.5625,1
8999.png,0.6875,0
9000.png,0.5,0
9001.png,0.75,0
9002.png,0.5,1
9003.png,0.6875,0
9004.png,0.9375,1
9005.png,0.75,1
9006.png,0.75,1
9007.png,0.4375,1
9008.png,0.5,1
9009.png,0.6875,1
9010.png,0.5,0
9011.png,0.625,1
9012.png,0.625,1
9013.png,0.6875,1
9014.png,0.6875,1
9015.png,0.6875,1
9016.png,0.625,1
9017.png,0.8125,1
9018.png,0.5625,1
9019.png,0.6875,1
9020.png,0.625,0
9021.png,0.75,1
9022.png,0.375,1
9023.png,0.5,1
9024.png,0,1
9025.png,0.75,1
9026.png,0.5625,0
9027.png,0.5625,1
9028.png,0.4375,1
9029.png,0.75,1
9030.png,0.5625,0
9031.png,0.5625,0
9032.png,0.4375,1
9033.png,0.8125,1
9034.png,0.4375,1
9035.png,0.5,0
9036.png,0.5625,1
9037.png,0.5625,0
